date,categoryName,payee,comment,createdDate,changedDate,outcomeAccountName,outcome,outcomeCurrencyShortTitle
2023-09-28,Продукты,Колобок,,2023-09-28 20:08:30,2023-09-28 17:08:34,Тинькофф,49.0,RUB
2023-09-28,Проезд,,,2023-09-28 20:09:11,2023-09-28 17:09:12,Тинькофф,32.4,RUB
2023-09-28,Доставка еды,Самокат,,2023-09-28 20:10:39,2023-09-28 17:10:40,Тинькофф,630.0,RUB
2023-09-29,Проезд,,,2023-09-29 18:48:44,2023-09-29 15:48:46,Тинькофф,24.4,RUB
2023-09-29,Кафе и рестораны,Ресторан Вега,,2023-09-29 18:49:22,2023-09-29 15:49:23,Тинькофф,292.0,RUB
2023-09-29,Кафе и рестораны,Surf coffee,,2023-09-29 18:51:02,2023-09-29 15:51:04,Тинькофф,249.0,RUB
2023-09-29,Проезд,Яндекс такси,,2023-09-30 13:09:15,2023-09-30 10:09:17,Тинькофф,348.0,RUB
2023-09-30,Доставка еды,Самокат,"Сосиски, макароны и чипсы ",2023-09-30 13:09:38,2023-09-30 10:09:47,Тинькофф,408.0,RUB
2023-09-30,Продукты / Сладости,Пятерочка,,2023-09-30 22:05:06,2023-09-30 19:05:10,Тинькофф,159.38,RUB
2023-10-01,Проезд,,Электричка до Красной Поляны,2023-10-01 15:27:25,2023-10-01 12:27:28,Тинькофф,260.0,RUB
2023-10-01,Кафе и рестораны / Кофейни,Surf coffee,,2023-10-01 15:29:19,2023-10-01 12:29:39,Тинькофф,349.0,RUB
2023-10-01,Кафе и рестораны,Гости,Обед в грузинском ресторане с Никой,2023-10-01 15:29:49,2023-10-01 12:30:12,Тинькофф,1930.0,RUB
2023-10-01,Проезд,,Электричка в Адлер,2023-10-01 15:30:33,2023-10-01 12:30:37,Тинькофф,260.0,RUB
2023-10-01,Продукты / Сладости,Пятерочка,,2023-10-01 18:44:17,2023-10-01 15:44:22,Тинькофф,420.84,RUB
2023-10-01,Товары для дома,,Батарейки,2023-10-01 18:46:54,2023-10-01 15:46:58,Тинькофф,50.0,RUB
2023-10-01,Проезд,,,2023-10-01 18:47:31,2023-10-01 15:47:35,Тинькофф,34.8,RUB
2023-10-01,Здоровье и фитнес,Аптека,"Противовирусное, чтоб не заболеть",2023-10-01 21:41:49,2023-10-02 13:32:11,Тинькофф,768.8,RUB
2023-10-02,Кафе и рестораны,Ресторан Вега,,2023-10-02 16:32:25,2023-10-02 13:32:30,Тинькофф,194.0,RUB
2023-10-02,Доставка еды,Самокат,Еда...,2023-10-02 16:32:45,2023-10-02 13:33:06,Тинькофф,601.0,RUB
2023-10-03,Продукты,,Инжир,2023-10-03 16:21:37,2023-10-03 13:21:41,Тинькофф,350.0,RUB
2023-10-03,Кафе и рестораны,Шавуха,,2023-10-03 20:21:46,2023-10-03 17:21:51,Тинькофф,280.0,RUB
2023-10-04,Кафе и рестораны / Кофейни,Ресторан Вега,Какао,2023-10-04 10:37:53,2023-10-04 07:37:57,Тинькофф,120.0,RUB
2023-10-04,Продукты,Колобок,Тралини на обед,2023-10-04 12:45:05,2023-10-04 09:45:24,Тинькофф,51.0,RUB
2023-10-04,Проезд,whoosh,,2023-10-04 12:45:55,2023-10-04 09:46:00,Тинькофф,132.5,RUB
2023-10-04,Доставка еды,Самокат,Чебупицца и шоколадка,2023-10-04 21:55:27,2023-10-04 18:55:30,Тинькофф,473.0,RUB
2023-10-05,Проезд,,,2023-10-05 09:25:49,2023-10-05 06:25:53,Тинькофф,32.4,RUB
2023-10-05,Забота о себе,,Оплатил подписку на дзен мани,2023-10-05 17:07:47,2023-10-05 14:07:51,Тинькофф,149.0,RUB
2023-10-05,Кафе и рестораны,Ресторан Вега,,2023-10-05 17:08:22,2023-10-05 14:08:27,Тинькофф,190.0,RUB
2023-10-05,Проезд,,,2023-10-06 09:30:59,2023-10-06 06:31:04,Тинькофф,32.4,RUB
2023-10-06,Проезд,,,2023-10-06 09:31:07,2023-10-06 06:32:31,Тинькофф,51.3,RUB
2023-10-06,Продукты / Сладости,Колобок,Вкусняшки на перекус ,2023-10-06 11:18:11,2023-10-06 08:18:13,Тинькофф,177.0,RUB
2023-10-06,Продукты / Сладости,Магнит,Сок,2023-10-06 20:58:50,2023-10-06 17:58:55,Тинькофф,139.99,RUB
2023-10-06,Забота о себе,Магнит,Гель для укладки,2023-10-06 20:59:13,2023-10-06 17:59:16,Тинькофф,204.99,RUB
2023-10-06,Кафе и рестораны / Кофейни,Karma,Раф соленая карамель,2023-10-06 20:59:41,2023-10-06 18:00:04,Тинькофф,330.0,RUB
2023-10-06,Хобби,Озон,Фотокнига,2023-10-06 22:20:27,2023-10-06 19:20:30,Тинькофф,1200.0,RUB
2023-10-06,"Покупки: одежда, техника",Озон,Футболка,2023-10-06 22:21:31,2023-10-06 19:21:34,Тинькофф,265.0,RUB
2023-10-07,Проезд,,,2023-10-07 14:54:44,2023-10-07 11:54:46,Тинькофф,32.4,RUB
2023-10-07,Продукты,Колобок,Булочки на ужин,2023-10-07 14:54:59,2023-10-07 11:55:12,Тинькофф,140.0,RUB
2023-10-07,Забота о себе,Озон,Гель для укладки,2023-10-07 16:28:07,2023-10-07 13:28:12,Тинькофф,456.0,RUB
2023-10-07,Продукты / Сладости,Пятерочка,,2023-10-07 17:05:25,2023-10-07 14:05:27,Тинькофф,209.89,RUB
2023-10-07,Хобби,Озон,Весы и мерный стакан,2023-10-07 18:26:55,2023-10-07 15:26:59,Тинькофф,756.0,RUB
2023-10-08,Продукты / Сладости,Пятерочка,,2023-10-08 11:18:54,2023-10-08 08:18:56,Тинькофф,276.79,RUB
2023-10-08,Кафе и рестораны,I am pho,Суп Фо,2023-10-08 15:26:36,2023-10-08 12:26:38,Тинькофф,499.0,RUB
2023-10-08,Проезд,,,2023-10-08 20:15:46,2023-10-08 17:15:47,Тинькофф,51.3,RUB
2023-10-09,Доставка еды,Самокат,,2023-10-09 16:36:15,2023-10-09 13:36:19,Тинькофф,939.0,RUB
2023-10-09,Кафе и рестораны,Ресторан Вега,Обед,2023-10-09 16:37:28,2023-10-09 13:37:29,Тинькофф,328.0,RUB
2023-10-09,Проезд,Яндекс такси,Такси для Ники,2023-10-09 16:37:46,2023-10-09 13:37:54,Тинькофф,271.0,RUB
2023-10-09,Подарки,Озон,Конфетки Нике,2023-10-09 19:35:04,2023-10-09 16:35:09,Тинькофф,570.0,RUB
2023-10-10,Продукты,Магнит,Продукты и шоколадка,2023-10-11 09:32:16,2023-10-11 06:32:49,Тинькофф,379.96,RUB
2023-10-10,Подарки,Магнит,Мармеладки для Ники,2023-10-11 09:32:40,2023-10-11 06:32:49,Тинькофф,152.99,RUB
2023-10-11,Кафе и рестораны,Шавуха,,2023-10-11 12:33:10,2023-10-11 09:33:15,Тинькофф,270.0,RUB
2023-10-11,Проезд,Яндекс такси,"Мне было плохо, поехал домой на такси ",2023-10-12 10:52:42,2023-10-12 07:52:46,Тинькофф,224.0,RUB
2023-10-11,Здоровье и фитнес,Аптека,Белый уголь,2023-10-12 10:53:10,2023-10-12 07:53:11,Тинькофф,595.0,RUB
2023-10-11,Продукты,Пятерочка,,2023-10-12 10:53:41,2023-10-12 07:53:43,Тинькофф,249.37,RUB
2023-10-12,Проезд,Яндекс такси,,2023-10-12 10:54:01,2023-10-12 07:54:20,Тинькофф,106.0,RUB
2023-10-12,Кафе и рестораны,Ресторан Вега,,2023-10-12 11:28:31,2023-10-12 08:28:37,Тинькофф,179.0,RUB
2023-10-12,Проезд,,,2023-10-13 22:15:47,2023-10-13 19:15:52,Тинькофф,64.8,RUB
2023-10-12,Проезд,Яндекс такси,,2023-10-13 22:16:00,2023-10-13 19:17:24,Тинькофф,243.0,RUB
2023-10-13,Продукты / Сладости,Пятерочка,,2023-10-13 16:39:50,2023-10-13 13:39:57,Тинькофф,448.96,RUB
2023-10-13,Проезд,,,2023-10-13 22:16:19,2023-10-13 19:16:21,Тинькофф,51.3,RUB
2023-10-13,Хобби,DNS,Щуп для замера температуры растворов ,2023-10-13 22:16:52,2023-10-13 19:16:55,Тинькофф,240.0,RUB
2023-10-14,Проезд,,,2023-10-14 13:29:32,2023-10-14 10:29:35,Тинькофф,32.4,RUB
2023-10-14,Доставка еды,Самокат,,2023-10-14 14:02:00,2023-10-14 11:04:13,Тинькофф,634.0,RUB
2023-10-14,Здоровье и фитнес,СДЕК,Оплата доставки рецептов,2023-10-16 21:15:10,2023-10-16 18:15:14,Тинькофф,285.0,RUB
2023-10-14,,Аптека,Лекарства,2023-10-16 21:15:34,2023-10-16 18:15:37,Тинькофф,1058.0,RUB
2023-10-15,"Платежи, комиссии / Оплата связи",Тинькофф,,2023-10-18 16:06:35,2023-10-18 13:07:48,Тинькофф,239.0,RUB
2023-10-15,Кафе и рестораны / Кофейни,Surf coffee,,2023-10-18 16:08:13,2023-10-18 13:08:17,Тинькофф,130.38,RUB
2023-10-15,Кафе и рестораны,kfc,,2023-10-18 16:08:31,2023-10-18 13:08:36,Тинькофф,380.0,RUB
2023-10-15,Проезд,,,2023-10-18 16:08:47,2023-10-18 13:09:27,Тинькофф,31.8,RUB
2023-10-16,Проезд,,,2023-10-18 16:10:12,2023-10-18 13:10:16,Тинькофф,32.4,RUB
2023-10-16,Проезд,Яндекс такси,Такси,2023-10-18 16:10:44,2023-10-18 13:11:11,Тинькофф,56.0,RUB
2023-10-16,Продукты / Сладости,Пятерочка,,2023-10-18 16:11:35,2023-10-18 13:11:46,Тинькофф,348.37,RUB
2023-10-17,Кафе и рестораны,Ресторан Вега,,2023-10-18 16:12:01,2023-10-18 13:12:05,Тинькофф,255.0,RUB
2023-10-18,Кафе и рестораны,Шавуха,,2023-10-18 16:12:31,2023-10-18 13:12:36,Тинькофф,280.0,RUB
2023-10-18,Продукты,Пятерочка,,2023-10-18 16:13:00,2023-10-18 13:13:04,Тинькофф,199.97,RUB
2023-10-18,Кафе и рестораны / Кофейни,Surf coffee,,2023-10-18 16:13:10,2023-10-18 13:13:16,Тинькофф,299.0,RUB
2023-10-19,Продукты / Сладости,Пятерочка,,2023-10-19 12:37:27,2023-10-19 09:37:31,Тинькофф,402.96,RUB
2023-10-19,Кафе и рестораны / Кофейни,Surf coffee,,2023-10-19 18:43:16,2023-10-19 15:43:21,Тинькофф,349.0,RUB
2023-10-19,Продукты,"ООО ""Агроторг""",,2023-10-19 19:23:22,2023-10-19 16:23:28,Тинькофф,390.96,RUB
2023-10-20,Продукты / Сладости,Пятерочка,Вкусняхи на хакатон,2023-10-20 12:55:29,2023-10-20 09:55:34,Тинькофф,430.14,RUB
2023-10-21,Кафе и рестораны,ДоДо пицца,Пицца в честь победы на хакатоне,2023-10-28 16:00:50,2023-10-28 13:00:52,Тинькофф,500.0,RUB
2023-10-22,Проезд,whoosh,,2023-10-28 16:01:46,2023-10-28 13:01:49,Тинькофф,304.5,RUB
2023-10-22,Продукты,Пятерочка,,2023-10-28 16:02:38,2023-10-28 13:02:41,Тинькофф,199.66,RUB
2023-10-24,Проезд,,,2023-10-28 16:02:07,2023-10-28 13:02:09,Тинькофф,23.4,RUB
2023-10-24,Кафе и рестораны / Кофейни,Ресторан Вега,Кофе,2023-10-28 16:03:14,2023-10-28 13:03:17,Тинькофф,210.0,RUB
2023-10-24,Продукты,Колобок,,2023-10-28 16:15:04,2023-10-28 13:15:06,Тинькофф,70.0,RUB
2023-10-24,Продукты,Пятерочка,,2023-10-28 16:15:33,2023-10-28 13:15:58,Тинькофф,237.89,RUB
2023-10-25,Проезд,Яндекс такси,,2023-10-28 16:16:16,2023-10-28 13:16:19,Тинькофф,122.0,RUB
2023-10-25,Продукты,Пятерочка,,2023-10-28 16:17:27,2023-10-28 13:17:30,Тинькофф,695.59,RUB
2023-10-26,Проезд,,,2023-10-28 16:18:21,2023-10-28 13:18:23,Тинькофф,32.4,RUB
2023-10-26,Кафе и рестораны / Кофейни,Ресторан Вега,Какао,2023-10-28 16:19:47,2023-10-28 13:19:50,Тинькофф,150.0,RUB
2023-10-26,Проезд,,,2023-10-28 16:20:03,2023-10-28 13:20:06,Тинькофф,32.4,RUB
2023-10-26,Забота о себе,OldMan,Стрижка,2023-10-28 16:20:36,2023-10-28 13:20:38,Тинькофф,1500.0,RUB
2023-10-26,Продукты,АО ТД Перекресток,Всякие вкусняшки,2023-10-28 16:22:17,2023-10-28 13:22:54,Тинькофф,536.91,RUB
2023-10-26,Проезд,,,2023-10-29 22:14:05,2023-10-29 19:14:42,Тинькофф,64.8,RUB
2023-10-27,Проезд,Яндекс такси,,2023-10-29 22:15:04,2023-10-29 19:15:07,Тинькофф,147.0,RUB
2023-10-28,Продукты,Колобок,,2023-10-29 22:16:40,2023-10-29 19:16:43,Тинькофф,245.0,RUB
2023-10-28,Проезд,Яндекс такси,,2023-10-29 22:17:05,2023-10-29 19:17:08,Тинькофф,290.0,RUB
2023-10-29,Доставка еды,Самокат,,2023-10-29 22:19:56,2023-10-29 19:20:13,Тинькофф,288.0,RUB
2023-10-29,Кафе и рестораны / Кофейни,Surf coffee,,2023-10-29 22:21:56,2023-10-29 19:23:42,Тинькофф,320.0,RUB
2023-10-29,Товары для дома,Озон,Бумага,2023-10-29 22:23:06,2023-10-29 19:23:42,Тинькофф,200.0,RUB
2023-10-30,Проезд,Яндекс такси,,2023-10-30 10:43:52,2023-10-30 07:43:56,Тинькофф,67.0,RUB
2023-10-30,Продукты,Колобок,,2023-10-30 18:27:23,2023-10-30 15:27:27,Тинькофф,70.0,RUB
2023-10-30,Проезд,,,2023-10-30 18:50:32,2023-10-30 15:50:37,Тинькофф,32.4,RUB
2023-10-30,Доставка еды,Самокат,,2023-10-30 19:15:04,2023-10-30 16:15:09,Тинькофф,490.0,RUB
2023-10-31,Продукты,Пятерочка,Продукты домой,2023-11-02 15:25:20,2023-11-02 12:27:16,Тинькофф,740.42,RUB
2023-10-31,Проезд,,,2023-11-02 15:27:42,2023-11-02 12:28:40,Тинькофф,32.4,RUB
2023-11-01,Проезд,Яндекс такси,Такси на пары,2023-11-02 15:29:09,2023-11-02 12:29:14,Тинькофф,238.0,RUB
2023-11-01,Проезд,РЖД,Билеты в Нижний Новгород,2023-11-02 15:34:21,2023-11-02 12:34:36,Тинькофф,1182.11,RUB
2023-11-02,Продукты,"ООО ""Агроторг""",,2023-11-02 15:29:50,2023-11-02 12:29:59,Тинькофф,302.96,RUB
2023-11-02,Кафе и рестораны / Кофейни,Surf coffee,,2023-11-02 18:14:46,2023-11-02 15:15:37,Тинькофф,360.0,RUB
2023-11-03,Продукты,Колобок,Обед для Ники,2023-11-03 12:00:05,2023-11-03 09:00:10,Тинькофф,140.0,RUB
2023-11-03,Кафе и рестораны,Шавуха,,2023-11-03 12:01:51,2023-11-03 09:01:59,Тинькофф,270.0,RUB
2023-11-03,Продукты / Сладости,Пятерочка,,2023-11-03 17:47:34,2023-11-03 14:47:41,Тинькофф,366.96,RUB
2023-11-03,Хобби,Яндекс маркет,Аккумулятор и крышка для камеры,2023-11-30 19:27:44,2023-11-30 16:56:41,Тинькофф,1339.0,RUB
2023-11-04,Доставка еды,Самокат,,2023-11-30 19:28:37,2023-11-30 16:56:41,Тинькофф,456.0,RUB
2023-11-05,Забота о себе,,Оплатил подписку на дзен мани,2023-11-30 19:29:55,2023-11-30 16:56:41,Тинькофф,149.0,RUB
2023-11-05,Доставка еды,Самокат,,2023-11-30 19:30:36,2023-11-30 16:56:41,Тинькофф,375.0,RUB
2023-11-06,Проезд,Яндекс такси,,2023-11-30 19:31:14,2023-11-30 16:56:41,Тинькофф,121.0,RUB
2023-11-06,Кафе и рестораны,Ресторан Вега,,2023-11-30 19:31:41,2023-11-30 16:56:41,Тинькофф,150.0,RUB
2023-11-06,Продукты,Пятерочка,,2023-11-30 19:32:09,2023-11-30 16:56:41,Тинькофф,982.55,RUB
2023-11-06,Проезд,Яндекс такси,,2023-11-30 19:32:28,2023-11-30 16:56:41,Тинькофф,295.0,RUB
2023-11-07,Проезд,,,2023-11-30 19:33:38,2023-11-30 16:56:41,Тинькофф,51.3,RUB
2023-11-07,Продукты,Пятерочка,,2023-11-30 19:34:43,2023-11-30 16:56:41,Тинькофф,562.94,RUB
2023-11-08,Хобби,Авито,Фотоаппарат (часть цены),2023-11-30 19:37:40,2023-11-30 16:56:41,Тинькофф,1300.0,RUB
2023-11-08,Кафе и рестораны / Кофейни,Surf coffee,,2023-11-30 19:38:19,2023-11-30 16:56:41,Тинькофф,300.0,RUB
2023-11-08,Подарки,Читай-город,Книжка для Ники,2023-11-30 19:39:15,2023-11-30 16:56:41,Тинькофф,479.0,RUB
2023-11-08,Кафе и рестораны,Гуси,Праздник в ресторане 🎊,2023-11-30 19:40:23,2023-11-30 16:56:41,Тинькофф,3165.4,RUB
2023-11-09,Проезд,,,2023-11-30 19:41:19,2023-11-30 16:56:41,Тинькофф,32.4,RUB
2023-11-09,Образование,ChatGPT,Оплата ChatGPT plus,2023-11-30 19:41:54,2023-11-30 16:56:41,Тинькофф,2390.0,RUB
2023-11-09,Продукты,Колобок,,2023-11-30 19:42:12,2023-11-30 16:56:41,Тинькофф,140.0,RUB
2023-11-09,Продукты / Сладости,Пятерочка,,2023-11-30 19:42:41,2023-11-30 16:56:41,Тинькофф,164.99,RUB
2023-11-10,Проезд,Яндекс такси,,2023-11-30 19:43:55,2023-11-30 16:56:41,Тинькофф,532.0,RUB
2023-11-10,Доставка еды,Самокат,,2023-11-30 19:44:16,2023-11-30 16:56:41,Тинькофф,837.0,RUB
2023-11-10,Проезд,Яндекс такси,,2023-11-30 19:44:44,2023-11-30 16:56:41,Тинькофф,244.0,RUB
2023-11-10,"Платежи, комиссии / Оплата связи",Тинькофф,Интернет в Абхазии,2023-11-30 19:45:31,2023-11-30 16:56:41,Тинькофф,129.0,RUB
2023-11-11,"Платежи, комиссии / Оплата связи",Тинькофф,,2023-11-30 19:46:04,2023-11-30 16:56:41,Тинькофф,129.0,RUB
2023-11-12,"Платежи, комиссии / Оплата связи",Тинькофф,,2023-11-30 19:46:50,2023-11-30 16:56:41,Тинькофф,258.0,RUB
2023-11-12,Отдых и развлечения,,Экскурсия по Абхазии,2023-11-30 19:47:37,2023-11-30 16:56:41,Тинькофф,2850.0,RUB
2023-11-12,Проезд,Яндекс такси,,2023-11-30 19:47:52,2023-11-30 16:56:41,Тинькофф,374.0,RUB
2023-11-12,"Платежи, комиссии / Подписки, Отдых и развлечения",GGsel,Подписка на Netflix,2023-11-30 19:48:28,2023-11-30 16:56:41,Тинькофф,189.39,RUB
2023-11-13,Кафе и рестораны,Ресторан Вега,,2023-11-30 19:49:04,2023-11-30 16:56:41,Тинькофф,222.0,RUB
2023-11-13,Проезд,,,2023-11-30 19:49:28,2023-11-30 16:56:41,Тинькофф,32.4,RUB
2023-11-13,Хобби,Озон,Сумка и крышечки для фотоаппарата,2023-11-30 19:50:15,2023-11-30 16:56:41,Тинькофф,2455.0,RUB
2023-11-14,"Платежи, комиссии / Оплата связи",Тинькофф,,2023-11-30 19:50:50,2023-11-30 16:56:41,Тинькофф,323.0,RUB
2023-11-14,Проезд,,,2023-11-30 19:51:09,2023-11-30 16:56:41,Тинькофф,32.4,RUB
2023-11-14,Хобби,Озон,,2023-11-30 19:51:33,2023-11-30 16:56:41,Тинькофф,350.0,RUB
2023-11-14,Проезд,whoosh,,2023-11-30 19:52:04,2023-11-30 16:56:41,Тинькофф,90.0,RUB
2023-11-15,Проезд,,,2023-11-30 19:52:38,2023-11-30 16:56:41,Тинькофф,32.4,RUB
2023-11-15,Продукты,Пятерочка,,2023-11-30 19:52:59,2023-11-30 16:56:41,Тинькофф,1510.61,RUB
2023-11-16,Проезд,,,2023-11-30 19:53:48,2023-11-30 16:56:41,Тинькофф,32.4,RUB
2023-11-16,,Ресторан Вега,Обед,2023-11-30 19:54:09,2023-11-30 16:56:41,Тинькофф,190.0,RUB
2023-11-16,Проезд,Яндекс такси,,2023-11-30 19:54:36,2023-11-30 16:56:41,Тинькофф,225.0,RUB
2023-11-17,Проезд,Яндекс такси,,2023-11-30 19:55:11,2023-11-30 16:56:41,Тинькофф,143.0,RUB
2023-11-17,Проезд,Самолет,Оплата выбора места,2023-11-30 19:56:11,2023-11-30 16:56:41,Тинькофф,499.0,RUB
2023-11-17,Доставка еды,Самокат,,2023-11-30 19:57:09,2023-11-30 17:13:26,Тинькофф,567.0,RUB
2023-11-18,Проезд,Московский метрополитен,,2023-11-30 19:57:57,2023-11-30 17:13:26,Тинькофф,300.0,RUB
2023-11-18,Кафе и рестораны / Кофейни,Surf coffee,,2023-11-30 19:58:47,2023-11-30 17:13:26,Тинькофф,370.0,RUB
2023-11-18,"Покупки: одежда, техника",ЦДМ,"Шапка, перчатки, носки",2023-11-30 20:00:04,2023-11-30 17:13:26,Тинькофф,2597.0,RUB
2023-11-18,Кафе и рестораны,Вареничная 1,Ужин ,2023-11-30 20:02:17,2023-11-30 17:13:26,Тинькофф,1005.0,RUB
2023-11-18,Хобби,Перспектива,Проявка + 2 катушки пленки,2023-11-30 20:03:05,2023-11-30 17:13:26,Тинькофф,2230.0,RUB
2023-11-20,Продукты / Сладости,Пятерочка,,2023-11-30 20:04:20,2023-11-30 17:13:26,Тинькофф,256.97,RUB
2023-11-22,Кафе и рестораны / Кофейни,Coffee Cake,,2023-11-30 20:04:56,2023-11-30 17:13:26,Тинькофф,260.0,RUB
2023-11-22,Проезд,Самолет,,2023-11-30 20:05:11,2023-11-30 17:13:26,Тинькофф,399.0,RUB
2023-11-23,Проезд,Яндекс такси,,2023-11-30 20:06:24,2023-11-30 17:13:26,Тинькофф,85.0,RUB
2023-11-23,Продукты,Пятерочка,Еда в ласточку,2023-11-30 20:07:15,2023-11-30 17:13:26,Тинькофф,261.96,RUB
2023-11-23,Кафе и рестораны / Кофейни,Шоколадница,,2023-11-30 20:07:42,2023-11-30 17:13:26,Тинькофф,320.0,RUB
2023-11-23,Кафе и рестораны,Zotman Пицца,,2023-11-30 20:09:03,2023-11-30 17:13:26,Тинькофф,980.0,RUB
2023-11-23,Проезд,Яндекс такси,,2023-11-30 20:09:25,2023-11-30 17:13:26,Тинькофф,260.0,RUB
2023-11-23,Продукты,Пятерочка,,2023-11-30 20:09:54,2023-11-30 17:13:26,Тинькофф,130.97,RUB
2023-11-24,Проезд,Яндекс такси,,2023-11-30 20:10:19,2023-11-30 17:13:26,Тинькофф,200.0,RUB
2023-11-25,Продукты,Пятерочка,,2023-11-30 20:11:47,2023-11-30 17:13:26,Тинькофф,822.35,RUB
2023-11-26,Доставка еды,Самокат,,2023-11-30 20:12:52,2023-11-30 17:13:26,Тинькофф,250.0,RUB
2023-11-26,Здоровье и фитнес,Аптека,Баночка для анализов,2023-11-30 20:13:22,2023-11-30 17:13:26,Тинькофф,90.0,RUB
2023-11-27,Проезд,Яндекс такси,,2023-12-01 10:31:02,2023-12-01 07:31:06,Тинькофф,91.0,RUB
2023-11-27,Проезд,,,2023-12-01 10:31:55,2023-12-01 07:31:59,Тинькофф,72.0,RUB
2023-11-27,Проезд,Ласточка,,2023-12-01 10:32:29,2023-12-01 07:32:33,Тинькофф,93.5,RUB
2023-11-27,Кафе и рестораны / Кофейни,Surf coffee,Завтрак в серфе,2023-12-01 10:33:02,2023-12-01 07:33:06,Тинькофф,720.0,RUB
2023-11-27,Проезд,,,2023-12-01 10:33:17,2023-12-01 07:33:21,Тинькофф,36.0,RUB
2023-11-27,Здоровье и фитнес,ИТАН,Справка 086у,2023-12-01 10:33:48,2023-12-01 07:33:56,Тинькофф,2000.0,RUB
2023-11-27,Проезд,,,2023-12-01 10:34:27,2023-12-01 07:34:38,Тинькофф,113.4,RUB
2023-11-27,Проезд,,,2023-12-01 10:34:53,2023-12-01 07:34:57,Тинькофф,38.0,RUB
2023-11-27,Продукты,Пятерочка,,2023-12-01 10:35:13,2023-12-01 07:35:17,Тинькофф,666.4,RUB
2023-11-28,Продукты,Колобок,,2023-12-01 10:35:44,2023-12-01 07:35:48,Тинькофф,70.0,RUB
2023-11-28,Проезд,,,2023-12-01 10:36:00,2023-12-01 07:36:05,Тинькофф,32.4,RUB
2023-11-29,Кафе и рестораны,Шавуха,,2023-12-01 10:36:57,2023-12-01 07:37:01,Тинькофф,280.0,RUB
2023-11-29,Здоровье и фитнес,Аптека,Антидепрессанты,2023-12-01 10:38:14,2023-12-01 07:38:18,Тинькофф,1210.0,RUB
2023-11-29,Проезд,,,2023-12-01 10:38:29,2023-12-01 07:38:33,Тинькофф,64.8,RUB
2023-11-30,Кафе и рестораны / Кофейни,Surf coffee,,2023-12-01 10:38:57,2023-12-01 07:39:06,Тинькофф,385.0,RUB
2023-11-30,Продукты,Пятерочка,,2023-12-01 10:39:25,2023-12-01 07:39:29,Тинькофф,280.98,RUB
2023-11-30,Проезд,,,2023-12-01 10:39:43,2023-12-01 07:39:47,Тинькофф,129.6,RUB
2023-11-30,Доставка еды,Самокат,,2023-12-01 10:40:04,2023-12-01 07:40:30,Тинькофф,651.0,RUB
2023-12-01,Проезд,Яндекс такси,,2023-12-01 10:40:34,2023-12-01 07:40:39,Тинькофф,150.0,RUB
2023-12-01,Проезд,Аэроэкспресс,,2023-12-01 16:02:50,2023-12-01 13:02:56,Тинькофф,300.0,RUB
2023-12-01,Проезд,Московский метрополитен,,2023-12-01 16:42:30,2023-12-01 13:42:36,Тинькофф,200.0,RUB
2023-12-01,Кафе и рестораны,Му-Му,Ужин,2023-12-01 17:55:30,2023-12-01 14:55:36,Тинькофф,533.0,RUB
2023-12-01,"Платежи, комиссии",Бери заряд,,2023-12-01 18:15:10,2023-12-01 15:15:21,Тинькофф,100.0,RUB
2023-12-01,Продукты / Сладости,Магнит,,2023-12-01 21:14:29,2023-12-02 07:39:29,Тинькофф,223.44,RUB
2023-12-03,Проезд,Аэроэкспресс,,2023-12-06 17:51:08,2023-12-06 14:51:12,Тинькофф,300.0,RUB
2023-12-03,Кафе и рестораны,Крошка-картошка,Ужин в аэропорту,2023-12-06 17:52:03,2023-12-06 14:52:08,Тинькофф,466.0,RUB
2023-12-03,"Платежи, комиссии",Бери заряд,,2023-12-06 17:52:35,2023-12-06 14:52:49,Тинькофф,200.0,RUB
2023-12-04,Проезд,Яндекс такси,,2023-12-06 17:53:51,2023-12-06 14:53:56,Тинькофф,69.0,RUB
2023-12-04,Кафе и рестораны,Ресторан Вега,,2023-12-06 17:54:13,2023-12-06 14:54:17,Тинькофф,293.0,RUB
2023-12-05,Забота о себе,,Оплатил подписку на дзен мани,2023-12-06 17:55:29,2023-12-06 14:55:33,Тинькофф,149.0,RUB
2023-12-05,Продукты,Пятерочка,,2023-12-06 17:55:50,2023-12-06 14:55:54,Тинькофф,502.0,RUB
2023-12-05,Продукты,Колобок,,2023-12-06 17:56:26,2023-12-06 14:56:30,Тинькофф,230.0,RUB
2023-12-05,Продукты,Пятерочка,,2023-12-06 17:57:28,2023-12-06 14:57:32,Тинькофф,420.74,RUB
2023-12-06,Проезд,whoosh,,2023-12-06 17:58:53,2023-12-06 14:58:59,Тинькофф,106.0,RUB
2023-12-06,Доставка еды,Самокат,,2023-12-06 17:59:56,2023-12-06 15:00:01,Тинькофф,424.0,RUB
2023-12-06,Товары для дома,Озон,Ёлка и новогодние игрушки 🌲,2023-12-06 18:00:52,2023-12-06 15:00:57,Тинькофф,561.0,RUB
2023-12-07,Проезд,,,2023-12-07 11:49:19,2023-12-07 08:49:24,Тинькофф,32.4,RUB
2023-12-07,Продукты,Колобок,Обед мне и Нике,2023-12-08 18:47:40,2023-12-08 15:47:44,Тинькофф,285.93,RUB
2023-12-08,Кафе и рестораны,Столовая ОЦРВ,Обед в офисе,2023-12-08 18:48:10,2023-12-08 15:48:13,Тинькофф,330.0,RUB
